% degree N
3
% number of nodes
20
% node coordinates
-1.179611963664229E-16 1.203071594890578E-16 -6.647688371727872E-17 -1.049562682215743E-01 6.160790571381180E-17 -1.797164645955804E-16 2.247289776238885E-01 1.347588491503227E-16 -1.664199397230137E-01 7.871720116618074E-02 -6.317308382487575E-17 -3.657787939722344E-17 4.940020965014335E-01 -1.086672853497315E-16 6.297376093294460E-01 -1.054820404883351E-01 -1.425223944753081E-16 -2.752979329443599E-02 -4.029055426385141E-02 1.749271137026240E-02 
-6.122448979591856E-02 -6.086565613323674E-18 -2.183767450394564E-17 7.961875375765575E-17 1.415190077623814E-01 8.949757035243610E-17 -6.126392637901211E-18 -5.405545091106955E-02 1.987853964119771E-17 2.915451895043733E-02 1.415190077623814E-01 2.260187534149026E-16 -6.501102138925600E-17 9.446064139941691E-01 4.558721941909278E-17 -5.830903790087474E-02 -5.405545091106955E-02 -1.145801228415931E-17 -5.830903790087463E-02 2.915451895043726E-02 
4.081632653061231E-02 -4.029055426385143E-02 -1.054820404883350E-01 9.037900874635564E-02 -5.830903790087447E-02 3.148688046647228E-01 -1.054820404883351E-01 -5.830903790087451E-02 -4.029055426385146E-02 4.081632653061223E-02 -5.830903790087452E-02 3.148688046647229E-01 -1.054820404883351E-01 6.297376093294460E-01 3.148688046647229E-01 -5.830903790087467E-02 -5.830903790087464E-02 -4.029055426385148E-02 -5.830903790087459E-02 4.081632653061232E-02 
9.037900874635579E-02 -1.054820404883351E-01 -4.029055426385132E-02 4.081632653061208E-02 -1.054820404883349E-01 3.148688046647225E-01 -5.830903790087448E-02 -4.029055426385133E-02 -5.830903790087459E-02 4.081632653061224E-02 -1.054820404883349E-01 3.148688046647229E-01 -5.830903790087452E-02 3.148688046647227E-01 6.297376093294462E-01 -5.830903790087470E-02 -4.029055426385150E-02 -5.830903790087460E-02 -5.830903790087458E-02 4.081632653061224E-02 
-7.285838599102590E-17 3.204073568734999E-17 3.147937623961263E-17 -6.122448979591830E-02 2.277691325208102E-16 -4.631505568853254E-16 1.415190077623816E-01 1.589629338789501E-16 -5.405545091106953E-02 2.915451895043734E-02 -4.598925620431895E-17 -1.697401618046786E-16 1.415190077623817E-01 -1.102573610008933E-16 9.446064139941692E-01 -5.830903790087474E-02 -1.667640633534076E-16 -5.405545091106936E-02 -5.830903790087462E-02 2.915451895043737E-02 
2.915451895043707E-02 -7.313848938551361E-17 4.869936302522506E-17 -3.669756629494271E-17 -5.405545091106946E-02 1.450087215836939E-16 6.055456404760685E-17 1.415190077623814E-01 -1.765459355766862E-17 -6.122448979591829E-02 -5.830903790087461E-02 6.623057804190594E-17 -2.298811988389810E-17 9.446064139941690E-01 7.327838489366114E-17 1.415190077623814E-01 -5.830903790087463E-02 3.101739268812438E-18 -5.405545091106954E-02 2.915451895043732E-02 
8.746355685131196E-02 -5.830903790087467E-02 -5.830903790087452E-02 8.746355685131187E-02 -1.415190077623813E-01 2.361516034985422E-01 -1.415190077623813E-01 5.405545091106966E-02 5.405545091106945E-02 -5.247813411078721E-02 -1.054820404883351E-01 1.574344023323613E-01 -1.054820404883350E-01 4.723032069970844E-01 4.723032069970845E-01 1.415190077623814E-01 -4.029055426385149E-02 -4.029055426385143E-02 -5.405545091106952E-02 3.498542274052482E-02 
-2.428612866367530E-17 5.853970363062955E-17 -2.901058057656795E-17 2.915451895043727E-02 5.442939888473621E-17 -1.030026833454836E-16 -5.405545091106936E-02 4.794063141643450E-17 1.415190077623815E-01 -6.122448979591831E-02 1.760553487207124E-16 -2.468890819028403E-16 -5.830903790087457E-02 -1.130249452084470E-16 9.446064139941692E-01 1.415190077623814E-01 7.147847720333754E-17 -5.830903790087471E-02 -5.405545091106954E-02 2.915451895043736E-02 
7.871720116618044E-02 5.565032168862746E-18 4.222657194337596E-17 -2.051175369073059E-17 -1.664199397230136E-01 -1.438758409463213E-16 3.638090542802494E-17 2.247289776238884E-01 -5.897524295760400E-17 -1.049562682215742E-01 -1.054820404883351E-01 -9.081564034475809E-17 -5.706094860923075E-17 6.297376093294461E-01 -5.160226069939049E-17 4.940020965014332E-01 -4.029055426385150E-02 4.554309383099757E-17 -2.752979329443620E-02 1.749271137026244E-02 
3.955169525227120E-16 5.349725125402282E-17 8.771663029548012E-17 7.871720116618068E-02 9.132154715977837E-17 -1.588612230297453E-16 -1.664199397230136E-01 1.470946605350466E-16 2.247289776238882E-01 -1.049562682215744E-01 4.110843693937675E-17 -1.299406510039545E-16 -1.054820404883351E-01 -1.142024537648392E-16 6.297376093294462E-01 4.940020965014332E-01 4.732449587031949E-17 -4.029055426385150E-02 -2.752979329443621E-02 1.749271137026244E-02 
-4.692427002517263E-16 1.900128491581009E-16 -1.262783181012795E-18 -2.877201339279667E-17 5.994524675140138E-17 -8.463228311049324E-17 7.863735529471793E-17 -8.155641385780587E-17 -8.795992811026758E-17 -1.457725947521831E-02 2.956571307208267E-17 3.051830056288022E-16 1.865552442358425E-18 -3.838877587444685E-17 -1.687240119059248E-16 9.991402283162805E-01 3.532297735085849E-17 -4.301154328042319E-17 2.126793494902543E-02 -5.830903790087410E-03 
-1.282798833819244E-01 3.040450877221054E-16 -2.950943885482881E-16 5.327078035283243E-17 3.005824320657464E-17 -5.239741836918441E-17 1.908031632330343E-17 5.571037963906781E-17 2.002301047512131E-17 -4.746196167324528E-17 8.078193566326343E-01 2.849394621263848E-16 -9.105999800596071E-18 1.204832224143423E-17 -1.066879432918130E-16 9.329362786268094E-17 4.166704392857325E-01 2.132836990054325E-16 -4.239032813874826E-17 -9.620991253644301E-02 
-6.997084548104979E-02 5.405545091106959E-02 -1.415190077623814E-01 8.163265306122439E-02 8.378465049877103E-18 -2.485869526682156E-16 3.372838502617301E-17 1.219056495765239E-16 1.130552360150529E-16 -1.124394125119428E-16 2.623906705539357E-01 7.084548104956273E-01 -1.415190077623814E-01 -2.382097715399046E-16 -2.659318565067786E-16 1.442317902300234E-16 2.623906705539358E-01 5.405545091106953E-02 2.047576227104612E-17 -6.997084548104951E-02 
2.915451895043712E-02 -5.830903790087466E-02 -5.830903790087439E-02 2.915451895043715E-02 2.045910319677683E-18 -2.991279876801410E-16 1.043247203246564E-17 1.318056436348221E-16 1.533785561833150E-16 -1.342806095479440E-16 -5.405545091106950E-02 9.446064139941693E-01 -5.405545091106930E-02 -3.714866557049402E-16 -2.762553779944807E-16 1.612756154995280E-16 1.415190077623815E-01 1.415190077623815E-01 3.988805909671249E-17 -6.122448979591837E-02 
8.163265306122483E-02 -1.415190077623815E-01 5.405545091106963E-02 -6.997084548104966E-02 2.452110866977318E-17 -2.766445872634717E-16 6.151406052356746E-18 9.793461002175236E-17 1.387427686953799E-16 -1.156753329241566E-16 -1.415190077623814E-01 7.084548104956271E-01 2.623906705539361E-01 -2.184521733900852E-16 -3.069886646185066E-16 1.444251036711947E-16 5.405545091106949E-02 2.623906705539359E-01 1.584656233825086E-17 -6.997084548104962E-02 
-1.526556658859590E-16 -3.804517407250844E-17 -1.044623797379571E-16 -1.282798833819242E-01 -9.741923741997376E-19 -5.735672442489071E-17 -2.235890036456192E-17 3.558089593806724E-17 3.634850294935906E-17 -5.203913719638384E-17 1.307297486023158E-16 -1.276761504457190E-16 8.078193566326348E-01 1.594512981344379E-16 -2.966893391086339E-16 9.368025474502359E-17 -4.691350830662253E-18 4.166704392857327E-01 -5.164872800433874E-17 -9.620991253644312E-02 
-6.997084548104947E-02 9.126851348469667E-17 -1.044716223944839E-16 8.671021264789135E-17 5.405545091106956E-02 -1.687992149685186E-16 -3.066447464893412E-17 -1.415190077623814E-01 -1.769884364519239E-17 8.163265306122444E-02 2.623906705539356E-01 -5.095854658297277E-17 -3.945929001325144E-17 7.084548104956270E-01 1.400926026514862E-16 -1.415190077623815E-01 2.623906705539358E-01 2.927258242682433E-17 5.405545091106947E-02 -6.997084548104947E-02 
3.498542274052442E-02 -4.029055426385145E-02 -1.054820404883350E-01 8.746355685131192E-02 -4.029055426385145E-02 1.574344023323613E-01 -5.830903790087461E-02 -1.054820404883351E-01 -5.830903790087456E-02 8.746355685131185E-02 -5.405545091106947E-02 4.723032069970844E-01 -1.415190077623814E-01 4.723032069970843E-01 2.361516034985424E-01 -1.415190077623814E-01 1.415190077623815E-01 5.405545091106959E-02 5.405545091106949E-02 -5.247813411078707E-02 
8.746355685131191E-02 -1.054820404883352E-01 -4.029055426385133E-02 3.498542274052469E-02 -5.830903790087458E-02 1.574344023323613E-01 -4.029055426385147E-02 -5.830903790087452E-02 -1.054820404883351E-01 8.746355685131188E-02 -1.415190077623814E-01 4.723032069970846E-01 -5.405545091106944E-02 2.361516034985421E-01 4.723032069970847E-01 -1.415190077623814E-01 5.405545091106952E-02 1.415190077623815E-01 5.405545091106947E-02 -5.247813411078717E-02 
-8.326672684688674E-17 -5.473682983325965E-17 9.619937938661296E-17 -6.997084548104954E-02 1.987415613355613E-17 -6.908188547141579E-17 5.405545091106950E-02 1.007184833321266E-16 -1.415190077623815E-01 8.163265306122441E-02 1.596362280432125E-17 -1.015708411450071E-16 2.623906705539358E-01 -1.090196597165842E-16 7.084548104956271E-01 -1.415190077623814E-01 -8.185713636450042E-17 2.623906705539360E-01 5.405545091106945E-02 -6.997084548104952E-02 
2.915451895043700E-02 -1.620698235073653E-17 1.063258742952483E-17 2.956009667863951E-17 -5.830903790087462E-02 1.450087215836939E-16 -7.202067388744852E-17 -5.830903790087470E-02 -6.278558834376704E-17 2.915451895043726E-02 -5.405545091106966E-02 6.990797852039616E-17 -1.771714702952553E-16 9.446064139941691E-01 2.306646127747540E-16 -5.405545091106938E-02 1.415190077623814E-01 1.873360723526559E-16 1.415190077623814E-01 -6.122448979591839E-02 
8.746355685131212E-02 -5.830903790087474E-02 -5.830903790087442E-02 8.746355685131189E-02 -1.054820404883350E-01 1.574344023323613E-01 -1.054820404883351E-01 -4.029055426385145E-02 -4.029055426385149E-02 3.498542274052470E-02 -1.415190077623815E-01 2.361516034985421E-01 -1.415190077623815E-01 4.723032069970844E-01 4.723032069970847E-01 -5.405545091106932E-02 5.405545091106951E-02 5.405545091106956E-02 1.415190077623814E-01 -5.247813411078718E-02 
-6.245004513516506E-17 5.763400048554144E-17 2.477013644295246E-17 2.915451895043731E-02 -4.021309765953127E-17 -4.028591952800908E-17 -5.830903790087451E-02 -1.373842550718529E-17 -5.830903790087466E-02 2.915451895043724E-02 -4.261886535518738E-17 -2.936343178955145E-16 -5.405545091106949E-02 2.228697391145706E-16 9.446064139941691E-01 -5.405545091106939E-02 -7.837844077632695E-18 1.415190077623815E-01 1.415190077623814E-01 -6.122448979591840E-02 
8.163265306122394E-02 -6.134219116649384E-17 6.942949935919733E-17 -3.753264426961640E-17 -1.415190077623814E-01 5.324538995651258E-17 1.273659055954536E-18 5.405545091106945E-02 -5.457300916073386E-17 -6.997084548104944E-02 -1.415190077623814E-01 -1.770379811974527E-17 -7.763414533474014E-17 7.084548104956268E-01 1.862585731452075E-16 2.623906705539358E-01 5.405545091106950E-02 7.487634008120757E-17 2.623906705539357E-01 -6.997084548104955E-02 
-3.608224830031759E-16 -9.910469471335585E-18 1.102077365812106E-16 8.163265306122441E-02 4.978662363547870E-17 -1.294309825083519E-16 -1.415190077623813E-01 8.838267194740272E-17 5.405545091106936E-02 -6.997084548104951E-02 1.337267069651001E-16 -2.653284859703046E-16 -1.415190077623814E-01 1.102573610008933E-16 7.084548104956269E-01 2.623906705539359E-01 7.756081630913277E-17 5.405545091106959E-02 2.623906705539357E-01 -6.997084548104952E-02 
5.551115123125783E-17 1.753222229825878E-16 5.237607294063697E-17 1.205463578915845E-17 -2.232468145294868E-17 1.074925720503439E-16 -1.291324884401387E-17 -1.432729446540005E-16 -1.378759907977371E-16 -1.282798833819241E-01 -4.992019751083048E-17 3.944134583087956E-17 -1.046267051860902E-16 -1.387455588570620E-17 -1.808403729125227E-17 8.078193566326348E-01 4.162901019148933E-17 1.026093628577910E-17 4.166704392857325E-01 -9.620991253644312E-02 
-9.620991253644345E-02 2.111804737151203E-16 -2.719372434239966E-16 2.289186501362939E-16 -4.277229882750416E-17 7.865050299272610E-17 -8.159059531034328E-18 3.357129050063489E-17 5.362298704109334E-17 -5.427529055917771E-17 4.166704392857326E-01 3.412130833705166E-16 -2.225925246852499E-16 -1.317540600212523E-16 -2.461584713991448E-16 1.293224006163670E-16 8.078193566326348E-01 -3.795491384311797E-17 -7.553584216497165E-17 -1.282798833819240E-01 
1.749271137026200E-02 -4.029055426385137E-02 -1.054820404883351E-01 7.871720116618071E-02 1.176847939011575E-16 -2.793883394067198E-16 1.436848766693929E-17 1.288209292358498E-16 1.089314294353410E-16 -1.179199189403213E-16 -2.752979329443608E-02 6.297376093294463E-01 -1.664199397230136E-01 -4.790676639506888E-16 -2.391586589549686E-16 1.798347169157627E-16 4.940020965014332E-01 2.247289776238884E-01 -3.689873838255222E-17 -1.049562682215743E-01 
7.871720116618100E-02 -1.054820404883352E-01 -4.029055426385136E-02 1.749271137026229E-02 3.383360610455493E-17 -2.873433089907897E-16 9.992177996151417E-17 1.080622536092456E-16 1.128562758523051E-16 -1.182759913709845E-16 -1.664199397230136E-01 6.297376093294467E-01 -2.752979329443596E-02 -3.654670177077919E-16 -3.385376282250370E-16 1.851545837513745E-16 2.247289776238882E-01 4.940020965014333E-01 -5.620002604563681E-17 -1.049562682215744E-01 
-5.551115123125783E-17 9.269511087942507E-17 -1.914099004878692E-16 -9.620991253644312E-02 -5.249470899763123E-18 4.078374726833106E-17 -2.699879200987470E-17 1.752752288610967E-18 3.692086341608566E-17 -5.586209477606315E-17 -1.226940872459391E-16 4.030794333910002E-16 4.166704392857327E-01 1.199586516102663E-18 -3.364470870180140E-16 1.452820011232025E-16 -1.420618434881002E-16 8.078193566326348E-01 -1.334397051542253E-16 -1.282798833819241E-01 
1.749271137026222E-02 -5.449978745618904E-18 -4.772700603273270E-17 4.579011753553130E-18 -4.029055426385146E-02 1.336799152099679E-16 -4.045834039823139E-17 -1.054820404883351E-01 -4.422639235188340E-17 7.871720116618074E-02 -2.752979329443615E-02 -3.881928826694531E-16 -6.408304345627539E-17 6.297376093294461E-01 1.160328637260730E-16 -1.664199397230137E-01 4.940020965014332E-01 3.677876697102966E-18 2.247289776238882E-01 -1.049562682215741E-01 
8.163265306122473E-02 -5.830903790087472E-02 -5.830903790087447E-02 8.163265306122443E-02 -5.830903790087460E-02 7.871720116618065E-02 -5.830903790087458E-02 -5.830903790087461E-02 -5.830903790087459E-02 8.163265306122436E-02 -1.664199397230136E-01 3.148688046647227E-01 -1.664199397230137E-01 3.148688046647228E-01 3.148688046647232E-01 -1.664199397230136E-01 2.247289776238883E-01 2.247289776238885E-01 2.247289776238882E-01 -9.329446064139939E-02 
-1.110223024625157E-16 7.346274724278274E-17 -8.964537204647468E-18 1.749271137026237E-02 2.204513156186954E-17 5.233501704663932E-17 -4.029055426385144E-02 4.224026376489293E-17 -1.054820404883352E-01 7.871720116618074E-02 3.773804609024517E-17 -2.545522143961554E-16 -2.752979329443613E-02 -1.095296206909991E-16 6.297376093294463E-01 -1.664199397230137E-01 -5.609057217419757E-17 4.940020965014333E-01 2.247289776238882E-01 -1.049562682215743E-01 
7.871720116618069E-02 1.102032662984919E-17 1.018068431974326E-16 -6.604719942879081E-18 -1.054820404883351E-01 1.336799152099679E-16 -8.375692703416673E-17 -4.029055426385150E-02 -5.995904339831601E-17 1.749271137026238E-02 -1.664199397230137E-01 4.969696731270536E-17 -8.260311740041458E-17 6.297376093294461E-01 8.072422697189121E-17 -2.752979329443600E-02 2.247289776238882E-01 1.073678765299106E-16 4.940020965014332E-01 -1.049562682215744E-01 
-3.191891195797325E-16 8.833275727856912E-17 6.891623710823296E-17 7.871720116618074E-02 -5.554526203608492E-17 7.385201479110398E-17 -1.054820404883351E-01 -1.327088746636490E-17 -4.029055426385152E-02 1.749271137026231E-02 3.773804609024517E-17 -1.853711376785434E-16 -1.664199397230138E-01 -1.104521487601837E-16 6.297376093294463E-01 -2.752979329443600E-02 -5.609057217419757E-17 2.247289776238885E-01 4.940020965014331E-01 -1.049562682215744E-01 
-1.110223024625157E-16 1.466608692442364E-16 6.299208661727129E-17 -1.916110581645617E-17 -1.151745847415767E-16 1.588633940166526E-16 4.282720272208053E-17 -8.907917699591762E-17 -1.073974938182103E-16 -9.620991253644307E-02 -1.084480204828415E-16 -7.095763666169449E-17 -9.143464007016486E-17 2.395751918715476E-16 -7.497402636244670E-17 4.166704392857327E-01 4.788340500140850E-17 4.389025984630820E-17 8.078193566326345E-01 -1.282798833819243E-01 
-5.830903790087669E-03 -4.952153114671367E-18 -1.262907007246419E-17 1.288294443521924E-16 -6.865272766456152E-17 5.781128671116222E-17 1.515275160029887E-17 7.394288616369701E-17 3.463945050527288E-17 -5.996701695869892E-17 2.126793494902552E-02 1.772980205595966E-16 -2.482804845938105E-16 -2.695000333276579E-16 -1.837003420150890E-16 6.825206171467330E-17 9.991402283162807E-01 1.852914331181179E-16 4.661555957857081E-17 -1.457725947521851E-02 
6.997084548104983E-02 -5.830903790087465E-02 -5.830903790087450E-02 6.997084548104952E-02 -2.439598648150780E-18 -9.011686312382925E-17 1.069026623512110E-17 7.568578318302999E-17 8.446929243727269E-17 -9.522037729155931E-17 -1.801848363702316E-01 3.935860058309037E-01 -1.801848363702316E-01 -3.755521907272032E-16 -2.459293183348536E-16 1.096359151842582E-16 4.717300258746050E-01 4.717300258746051E-01 3.843150168496206E-17 4.763493346666730E-17 
-3.243932900076629E-16 8.503415887224715E-17 -1.177586299975288E-17 -5.830903790087485E-03 -8.739364504727108E-17 8.466632042277101E-17 4.219738258557409E-17 -5.100765729590083E-17 6.974944128842760E-17 -5.561835778400923E-17 1.804744083482336E-16 -1.331122183567165E-16 2.126793494902561E-02 -4.152892470712565E-17 -3.050643825016302E-16 9.452920682411343E-17 -1.347920827111696E-16 9.991402283162809E-01 -4.217554551552665E-17 -1.457725947521858E-02 
6.997084548104990E-02 -4.726014409004408E-17 3.913394047653784E-17 1.141438208727326E-17 -5.830903790087467E-02 1.251833104296732E-16 2.463841422448925E-19 -5.830903790087461E-02 1.507227508044352E-17 6.997084548104948E-02 -1.801848363702318E-01 -1.973362110148729E-16 -1.178313627055997E-16 3.935860058309036E-01 2.721948031401483E-18 -1.801848363702316E-01 4.717300258746052E-01 1.250214179171015E-16 4.717300258746049E-01 -6.403699599179770E-17 
