% degree N
4
% number of nodes
35
% node coordinates
-1.000000000000000E+00 -1.000000000000000E+00 -9.999999999999999E-01
-6.546536707079773E-01 -1.000000000000000E+00 -9.999999999999999E-01
0.000000000000000E+00 -1.000000000000000E+00 -9.999999999999999E-01
6.546536707079771E-01 -1.000000000000000E+00 -9.999999999999999E-01
1.000000000000000E+00 -1.000000000000000E+00 -9.999999999999999E-01
2.545807470024348E-01 -2.080026048695469E-01 7.398072200486445E-02 -9.193964745621014E-02 -5.205101970927080E-01 -7.144695898660004E-02 2.011805148687827E-01 5.498558733320227E-03 -5.412401683191910E-02 -1.935110045796951E-01 -4.643714179009840E-01 -4.576193151746486E-01 -1.581584183602284E-01 8.026813273994279E-02 3.289153058052156E-01 2.776398656829316E-01 1.798958277946386E-01 3.403690684156988E-01 -6.066255023170929E-03 -8.235188040740951E-02 1.766804515504454E-02 9.999999999998741E-01 2.189043248404746E-02 4.577543182886941E-01 1.233899319562309E-01 4.928129262318683E-01 1.832313274930548E-01 -1.366161149794597E-02 -1.000204563978449E-01 1.076870348035955E-01 -4.976480534481778E-01 6.518163575380251E-01 -8.527860426518458E-02 1.193053320206844E-01 -8.018173658786450E-02 7.930731467477460E-02 4.454047173274980E-02 -6.161536707592304E-02 8.793223742397051E-02 -6.638085884250285E-02 4.837455714362122E-01 1.222058072770391E-01 -4.592291489502487E-02 3.821910787737377E-02 5.520162325387091E-01 -5.667888877830723E-02 1.493026403026776E-01 -3.758043046685697E-01 -9.288432336932729E-01 1.457146580951093E-02 9.078706061158066E-02 -8.182842110160789E-02 6.186568756448672E-02 1.463544614286240E-01 5.415700834602891E-02 -3.122555882818284E-02 1.189411449670373E-01 3.318482021587816E-01 2.092347040288466E-02 -2.011284241087505E-01 -1.987481209857850E-02 3.783418774249218E-01 3.710831751602447E-01 -9.305620212598747E-02 1.153265030218040E-01 5.765731960288204E-01 4.000679230230676E-02 -6.854111493705313E-01 -2.226274225956246E-01 1.055322728210325E-01 2.558203954220088E-02 -7.648178539308824E-03 -4.900103843610385E-01 7.399390111297119E-02 -7.843306645969650E-02 3.856269755064188E-01 9.510571315604092E-02 3.587316027938452E-01 8.498755020809871E-02 5.078322190646526E-01 3.630254840621882E-01 -3.952731359205702E-01 -1.194652330467815E-01 4.883553131915267E-02 -4.983016186394433E-03 -5.888967481874012E-02 7.953844759116424E-02 2.157535726891745E-01 -2.087074637877605E-01 3.564565986364545E-01 -3.251543018547371E-01 6.472091134540391E-01 -3.328498575132214E-01 -3.426499330535244E-01 -1.726798941372386E-01 
2.190224229796549E-02 -7.756738954226750E-02 -2.228083780518758E-02 4.333847916023972E-02 -4.015663939881835E-01 -7.130675298146025E-01 -3.772213919928859E-02 -5.417108921723273E-03 -1.297125360732983E-01 -8.489375354846582E-02 -2.066583681221927E-01 -6.748679683310256E-02 1.298683408880871E-01 -1.626261590725984E-02 -4.276258975775971E-02 1.613458773385613E-02 2.179981950647675E-02 -2.159030403632573E-02 -9.258902257360086E-03 -3.597874337673528E-01 1.677331225381214E-01 3.058158640380137E-15 9.783714227642319E-03 2.579097403764994E-01 1.714650685456697E-01 6.808361480485568E-03 5.524724974348916E-01 -1.398878878063165E-02 -4.323019232020264E-01 -2.008031946255972E-01 -2.332975724486558E-01 -3.278569951848475E-02 1.023298993975823E-01 -3.124015434415431E-05 1.150027441514470E-02 -3.061799642895197E-02 1.340839264904588E-01 -2.233234982007559E-02 -3.342275969152660E-02 1.770905136547448E-02 -1.435679789863039E-01 9.492704279414285E-02 7.133341184151232E-01 2.481209514694427E-01 -4.868953526641070E-01 -4.828077748893867E-01 -1.933832639275309E-01 -3.653666396643506E-01 -4.194512935242501E-01 -1.114505832358647E-02 -2.454620039246046E-01 -6.263809199158497E-02 7.919108745573147E-02 1.197827165303123E-01 -1.570938878463807E-02 -1.213975552952227E-01 1.036884623865044E-01 5.595738361447187E-01 -2.324926312277513E-01 6.396562390063878E-01 9.625223581747840E-02 -1.264229847587775E-01 1.733463667233495E-01 -4.195773834560065E-01 -5.003112725484038E-02 9.504012584703772E-02 -5.301033967849298E-01 3.058207920906439E-02 1.913297065104700E-01 -2.240541823741713E-02 1.862082459034282E-01 -2.378850453077681E-02 1.133373253359973E-01 8.485401794960716E-02 2.159108467265790E-01 -1.664194969048334E-01 2.117577137658201E-02 4.936772441049913E-01 1.097479125204431E-01 -9.478595792806330E-03 -3.272393660289559E-01 7.748678550570109E-01 3.733789354892587E-03 -2.322252213812268E-02 3.794868328744899E-02 1.033374126463949E-01 -2.214483336108818E-02 1.494133860439306E-01 -3.984835123885489E-01 1.131380171717915E-01 -1.274788300183929E-02 -8.154267800426688E-01 -1.029766378340624E-01 -2.488781556220787E-01 5.677544901461146E-01 
-1.613053757995314E-01 -2.080026048696364E-01 -2.133847421793308E-01 2.355006297466404E-01 -4.264211563456660E-01 -7.144695898656915E-02 -2.901328696009761E-01 5.498558733319233E-03 -3.749375364446730E-01 -2.643497840706056E-01 -2.379146892211080E-01 3.259912374429224E-01 4.114571504304257E-01 8.026813273994302E-02 3.289153058052097E-01 -2.381613342326834E-01 -1.265554590047983E-01 -3.931967892709044E-01 -2.203034160189072E-02 -1.283851685235809E-01 -5.228901355418591E-02 -9.999999999998860E-01 1.242429674811876E-02 4.319035599211576E-01 -2.896381031759894E-01 1.533436098463584E-01 3.891499553817274E-01 -9.621620241897380E-03 -1.000204563978405E-01 1.076870348035841E-01 -6.185497239862776E-02 -7.304442570592841E-01 3.306900234521667E-01 -1.187848626410508E-01 -1.114159304580779E-01 -7.083777271584555E-03 2.752260611855310E-02 -1.109672086791343E-01 8.793223742355027E-02 8.760780447406691E-02 -1.417748225208494E-01 1.222058072770362E-01 2.278955789095627E-02 -4.727258439206017E-01 3.006296614407869E-01 4.264759019580493E-02 -7.007172323040499E-01 -6.660050662650122E-01 -2.671835536597644E-01 1.306335805764463E-02 4.938448185059970E-01 -8.231816259095212E-02 6.186925587165671E-02 1.460244654544572E-01 -7.320410948030028E-02 -1.159648598991399E-01 6.777599193393060E-03 -1.330189343592498E-01 1.106479227825126E-01 -1.608635327174256E-01 3.912188884593136E-01 2.400289159467953E-01 1.293210978598049E-01 -1.477233927825156E-01 -5.875406923961829E-01 3.204542836096859E-01 -1.976008555018408E-01 3.571379676415151E-01 -5.564828755692205E-01 -4.031880236937564E-02 -1.206783225346195E-02 -1.259570950873696E-01 2.849147573858994E-02 -3.400301377977693E-01 -2.078757515193928E-01 6.782732867958054E-02 -3.224100045954208E-01 3.595622197358991E-01 7.469420247607512E-02 -4.994795342376259E-01 -7.465710680638826E-02 -2.875523708697881E-01 2.746285001276188E-03 1.451971639259722E-01 2.133490691513297E-02 2.132822105415845E-01 8.629049365942143E-02 4.539434747302590E-02 7.330408024178054E-01 -5.053260811254214E-01 4.619922220208931E-01 4.257473143421435E-01 3.118849874566831E-01 2.919811765057002E-01 2.882682388364811E-01 
-3.031764340000824E-01 -5.684172125229067E-01 -6.521252992011638E-01 7.573516227257679E-01 -3.174896117020975E-01 5.031575669430127E-01 -9.999999999999053E-01 1.329302361215514E-02 -3.037796563013568E-01 -1.000000000000000E+00 -3.237319030096999E-01 9.999999999998893E-01 1.222639600194304E-01 -8.872764279510877E-02 -2.888809252516391E-01 -5.024231848799756E-01 3.066787716598808E-01 -9.999999999999205E-01 2.734218886123341E-02 5.723715176870336E-01 -2.720849212335345E-01 -2.431403544223385E-14 6.902227800039112E-02 6.057106418563716E-01 1.787179544352111E-01 1.680181211805462E-01 2.469899613664739E-01 -2.492166286068983E-02 5.126711907274952E-01 -1.600788442885315E-01 -5.670081606839770E-01 -8.055799568154641E-01 -4.689788728392926E-01 -1.220657165963978E-02 -7.723427408416055E-03 3.318271892949946E-02 3.735889677604339E-02 8.786011386568673E-02 2.696796677431816E-01 -6.643182842304194E-01 1.413826704201786E-01 4.379169460071259E-01 -8.753787781956914E-01 -1.305445654538307E-01 -2.306991702101024E-01 3.287508390768226E-01 -7.689473235282486E-06 1.958560807794552E-03 -4.616796682394398E-03 -1.304564985468242E-02 -4.104074222736814E-01 2.879346887136959E-01 -2.603217440140365E-01 1.282777176539061E-01 4.120258282863788E-02 2.693759879875727E-02 3.038992628286713E-03 3.408505968300965E-01 2.078668411544322E-02 -2.760324805392461E-03 -2.944696725807341E-01 -5.841192520863571E-01 -6.062143664878906E-02 3.084483436668551E-01 9.999999999999867E-01 -2.315201018043303E-01 4.139491822457675E-01 -1.187984848585635E-01 -4.682313921155774E-02 -8.374319083451356E-02 -6.718821750139015E-02 -1.777152219407903E-01 -9.999999999997928E-01 -3.887112184368826E-01 1.195433891397904E-01 -6.772271198382902E-01 1.033668427886744E-01 1.723988991428020E-02 -2.345068025920535E-02 1.000000000000000E+00 6.625040933444920E-01 -5.958506198664387E-01 8.606075042241645E-02 2.708372370055207E-01 1.114650929929788E-01 1.241416875373095E-01 -5.642205763176928E-01 9.917279782319706E-01 3.329789011912066E-01 4.390933516670150E-01 -5.980374154842835E-01 -5.146616839804919E-01 4.698727607196210E-01 -4.335923897168084E-01 -5.619495936611346E-01 
2.545807470024425E-01 -2.080026048695710E-01 -1.728629985514710E-02 5.049445714828239E-02 -6.652446735526370E-02 -7.144695898655613E-02 5.781337791401729E-01 5.498558733320020E-03 -5.202424292608895E-02 -5.513001380933660E-01 9.547337165006532E-02 1.220194248454642E-01 -4.588896614337591E-01 8.026813273994289E-02 3.289153058052146E-01 4.401391770425363E-01 8.253059355946395E-02 -1.005062729828727E-01 -6.066255745294630E-03 9.741301632205909E-02 -4.331323153492031E-01 -9.999999999998666E-01 -1.250931924841336E-02 -1.655524193144047E-01 1.233479893137219E-01 -4.983599385492531E-01 2.810038328782675E-01 2.247998981422731E-02 -1.000204563978383E-01 1.076870348035951E-01 2.034428241087879E-01 -1.999355981646696E-01 7.019680384881134E-01 1.553040142256853E-01 -2.114685732472612E-02 7.670807520464649E-02 4.470908282112142E-03 -8.497844827752862E-02 8.793223742401418E-02 -6.638118490648955E-02 4.837611196046721E-01 1.222058072770350E-01 4.392311056173392E-02 4.969335561001494E-02 -5.637401262773951E-01 8.358726565276267E-03 -2.254596702453368E-01 1.305454584085112E-01 1.000000000000000E+00 -1.124642183921974E-02 5.176065418891783E-02 -8.846211152028413E-02 1.038757251919175E-01 1.146466608937911E-01 1.413122252097030E-01 -5.964783291419972E-04 4.607283723671107E-02 3.318473954169092E-01 -1.884816302020729E-01 -2.715063583527168E-02 -1.841877125999504E-02 4.969312873554029E-01 -8.326245016920147E-02 -6.435942538421043E-02 4.359114136629685E-01 3.179245421883173E-01 6.189835832773849E-02 -2.694643957460801E-01 3.779666075635929E-01 1.061749410086421E-01 2.892715928874800E-02 3.397979184393016E-02 4.235783876709396E-01 7.347127472960517E-02 1.469442213702319E-01 -3.649371479341841E-01 -4.598992940667566E-01 -2.011982295102512E-01 2.828447874455317E-01 -9.976923908786574E-02 -2.637999795258374E-01 5.622338890808242E-01 -1.195857720723810E-01 -6.415072864778569E-02 6.116874926977134E-03 -3.860998155995127E-02 -1.158220630628220E-01 -2.013989506854588E-01 4.817153268632032E-01 -2.325935875336381E-01 -3.107573192464553E-01 -5.398946428717197E-01 3.924650557910910E-01 2.031223075651987E-01 2.106440274024261E-01 
-3.224030768278500E-02 1.471817385610981E-02 -2.173861176821199E-03 2.388705158809734E-03 3.806778596543999E-02 5.824066795826406E-03 -5.053665744260696E-02 -4.812738994711442E-01 2.115823449841717E-02 2.556474724053807E-02 1.065434345846219E-02 1.847370092654699E-02 3.396652386337706E-02 4.496366209475618E-01 -2.059684798379595E-01 -4.060186029126010E-02 -1.484440233319681E-02 -1.356806918220420E-02 9.999999851407013E-01 -1.514844991083515E-02 1.959833440095707E-02 -3.180629428826793E-15 -3.379819005401996E-01 -1.940226253569361E-02 7.636829611036576E-02 8.627574066698817E-03 -2.492978220160618E-02 -3.115607237038349E-01 3.469542736827771E-02 9.226103603234441E-02 2.779800301035180E-02 -4.269598721133776E-02 -5.826794713159824E-02 -9.999999999999896E-01 3.689917888726392E-01 2.466349565932636E-01 -5.343398190677812E-01 1.000000000000000E+00 -1.192330200023057E-01 -1.153129063342763E-01 3.329410895637167E-02 1.163697584676640E-02 1.943072134657700E-02 -7.068391698928272E-02 9.426316803586231E-03 -8.310027570938201E-02 1.185159672712831E-02 3.816730959469464E-02 -1.107345309170737E-02 -2.057767553229043E-01 1.237356733420214E-01 -7.873430322418170E-01 3.225644460404643E-03 2.086657212556000E-01 -8.161971086850379E-01 1.328754108654736E-01 -6.890288191000775E-01 -3.076780661724980E-02 -1.974385138037404E-01 -2.689876660252311E-01 -1.470897128224672E-01 6.874327802268171E-02 1.115427755996141E-04 -8.983743134492180E-03 -3.312175800148421E-03 -5.374691529982208E-03 1.544405792386572E-02 -9.768242040267985E-02 2.536902711117446E-01 5.929178265550549E-03 -1.020920902237815E-01 1.910208357126972E-02 -1.084925947967491E-01 -1.114612417502620E-01 -5.383788755697170E-02 -1.631587799248579E-02 -3.731786839966573E-02 2.122115845450212E-02 4.955031533530913E-02 3.316583499258374E-01 8.064678424629210E-02 1.356994645744377E-01 1.846133534672945E-02 -7.866520172243164E-03 -5.892058155574714E-02 -1.285876476335932E-01 -9.386882213266221E-02 4.907330502496102E-02 2.777817683132120E-01 1.260289204316366E-01 -6.505286121216007E-02 1.091910066917009E-01 -1.977732456303844E-02 4.628824887793330E-02 -1.259459008824998E-02 
1.310813144271263E-02 1.471817385611432E-02 2.916061849162308E-02 -3.331555296340450E-02 1.770834084249994E-02 5.824066795826421E-03 5.577612680793461E-02 -4.812738994711420E-01 -4.040543587859747E-04 2.080358185224550E-02 2.587479116075128E-02 -3.396652386337657E-02 -4.152881715630902E-03 4.496366209475735E-01 -2.059684798379574E-01 2.039931595958685E-02 -1.245172864122919E-02 4.060186029125726E-02 -1.164549814134836E-01 -2.154985083092672E-02 9.870087770801518E-03 1.518382065824880E-15 -1.000000000000000E+00 -2.299707566263951E-02 -3.475282170974410E-02 -8.270329622232334E-02 3.047059298998119E-02 -2.902227213558228E-02 3.469542736828003E-02 9.226103603234587E-02 3.640182822495585E-02 5.171809727410334E-02 3.010836448920491E-02 9.972835296605802E-01 6.310082111273626E-01 -6.640346878325084E-01 -7.137293056294778E-01 4.797701587975619E-01 -1.192330200022545E-01 8.317288906450372E-02 8.272930978225573E-02 1.163697584676661E-02 1.079986036893309E-01 3.466352648647195E-02 6.125760018569996E-02 4.492794895808362E-02 6.148035707198660E-05 -1.565946246296291E-02 3.691310173210208E-02 -2.056575687858990E-01 9.188180990538063E-02 1.335778391191541E-01 -3.484280312895509E-03 8.291975460761636E-01 9.104152983759399E-01 5.952151628430560E-01 6.714980446627275E-02 -2.808106537430759E-03 3.101769774163443E-01 -4.118931139110676E-02 7.258283346628826E-02 -5.165809835892853E-03 -1.290767445773034E-01 -5.695753653429804E-03 6.993925986349928E-03 -1.619234456375244E-03 2.973510594037762E-02 1.940434367598457E-02 1.246208900952816E-02 1.043100910882359E-02 -1.009299914605678E-01 2.275379974043319E-02 2.661523601212273E-01 5.508472385936405E-02 -1.768068057872596E-03 1.115227112605103E-01 -1.688376534903768E-02 2.832915688080569E-02 -3.853493284054963E-02 -3.357656135204011E-01 -2.224460933615849E-01 2.000661489459646E-01 2.006583305702232E-02 -6.601401946511855E-03 -5.857505727105165E-02 1.152421869086676E-01 -8.781988627923858E-02 -1.035459180891718E-01 -1.278526492974173E-01 -1.685970135005006E-01 9.768242040267658E-02 1.976127002443124E-01 2.817286933355238E-02 -2.599755244549644E-02 -3.369365878969120E-02 
-5.691610823467892E-02 -2.080026048695995E-01 -2.325217537193921E-01 2.957457676259223E-01 1.533448620257140E-01 -7.144695898656639E-02 -5.699780891668639E-01 5.498558733319660E-03 1.547882436883337E-01 -5.056339075899029E-01 -5.051199463181778E-02 2.910568423510894E-01 -3.360144086724132E-01 8.026813273994260E-02 3.289153058052126E-01 -1.224674984535576E-01 3.466830541510593E-01 -3.245822534545136E-01 1.952619303848676E-02 4.629002167000085E-01 1.223007327941096E-01 9.999999999998664E-01 2.666092937402030E-03 3.969299525168566E-02 4.156543811391162E-01 -2.581122009439148E-01 1.352720035400840E-01 1.600337314107392E-02 -1.000204563978412E-01 1.076870348035791E-01 -3.234104086182042E-01 1.830763521110018E-01 -6.493473844243837E-01 -1.550785154613116E-01 -6.186482187569561E-02 3.142716948102831E-02 -4.448811924366084E-03 -1.108456532934039E-01 8.793223742343732E-02 -1.947549788509120E-02 -1.757935418981291E-01 1.222058072770488E-01 6.485326005159187E-02 4.296134056689273E-01 -3.768182311895136E-01 3.861404949201146E-02 7.003221664321821E-01 7.666310139020138E-01 2.998410630982944E-02 -1.283658501759689E-02 4.767485932590217E-01 -4.209270088281466E-02 1.035378728673128E-01 1.458911422532015E-01 -1.448292291548579E-01 -2.658189803917942E-02 -2.285915678870010E-02 -1.690514511190947E-01 1.525868562212261E-01 1.259078136577423E-01 1.103958148102399E-03 4.903628419695670E-01 -9.474366627604272E-02 -1.232638533210340E-01 -5.764425689973064E-01 -5.096876043332609E-02 -1.941261858134203E-01 -1.674545715006830E-01 5.641136402070578E-01 -7.032936267539054E-02 -1.663551069091251E-02 -1.091938728527208E-01 1.344784738672546E-01 2.683250701242461E-01 2.078643518445606E-01 -2.153698244468744E-01 1.573660327648239E-01 -1.492632553658754E-01 -3.607548326081505E-01 8.636309420975544E-02 -1.990342257399686E-01 5.337080577374059E-01 8.566361104576922E-02 9.768480015264136E-02 5.031677987715454E-02 -1.537709314465867E-01 -1.186789784193691E-01 -1.293168171033497E-01 -8.586962001250155E-01 3.396265441969421E-01 4.928833230957164E-01 -2.315307488063095E-01 -3.968070498935155E-01 -2.136162167338861E-01 -1.867047466132968E-01 
2.190224229796141E-02 -7.756738954225542E-02 3.654432241479892E-02 -4.846586432984615E-02 1.274931584999353E-01 -7.130675298145968E-01 4.015663939881480E-01 -5.417108921723012E-03 -1.287061185422059E-01 -2.563813862905600E-01 6.167414583727185E-02 1.479583097567113E-01 1.808996886859614E-02 -1.626261590726075E-02 -4.276258975776388E-02 1.629173769685924E-02 -9.944465652541543E-03 3.242632543075014E-02 -9.258902743693139E-03 -1.758884305515186E-01 -2.934344271579752E-01 4.176501368556438E-14 -1.338368289196759E-02 -3.797313665816711E-01 1.714629598569875E-01 -4.302338191962587E-02 5.573880621896204E-01 1.035170171621046E-02 -4.323019232020248E-01 -2.008031946256000E-01 1.322816274459666E-01 1.879398483385245E-01 1.094116325630009E-01 -1.146903426079986E-02 -7.256767586173457E-03 -4.243042871277194E-02 -4.801511068654320E-02 -1.285075667660166E-01 -3.342275969153798E-02 1.771149069972928E-02 -1.437008628963124E-01 9.492704279414581E-02 4.118237113936788E-02 2.387744011946975E-01 4.219636109059323E-01 -9.693640423436616E-01 9.980017785632951E-04 -2.541977980194655E-01 5.992050621507164E-01 2.095099897196124E-01 8.808091412153168E-02 -6.262897881545343E-02 7.913337525512339E-02 1.198262758092020E-01 1.517973113746917E-01 9.924268800205849E-02 1.119616486618716E-02 5.595465503014588E-01 6.396562390063938E-01 -8.494182976170578E-02 9.743476240204743E-02 -3.011034971734424E-02 -1.956513744804013E-01 5.510128135265784E-01 9.504012584702408E-02 -2.200369961159956E-02 2.103191103168104E-01 7.580988191249402E-03 -8.958657483392666E-03 -2.280290375048472E-02 1.841393141212235E-01 -4.953509582841824E-02 -1.913297065106619E-01 8.515374226817779E-02 8.665779681160467E-02 2.640262815742698E-01 -6.596235764120342E-03 -2.822476507383327E-01 3.839293315845524E-01 7.748678550570192E-01 5.133531257763139E-01 -4.617054917502878E-01 3.795383206699812E-03 3.451196607295007E-02 3.227678536980431E-02 1.125997076908577E-01 -1.113713648781598E-01 -4.111167272925687E-02 -3.398083914229225E-01 -4.480992789053685E-01 3.816306740030299E-02 5.252175388133687E-01 3.455579645408437E-01 -3.188763345240267E-01 -4.132739200772224E-01 
1.310813144271581E-02 1.471817385610507E-02 -1.048729821028708E-02 2.856019799002871E-02 -5.577612680794053E-02 5.824066795828781E-03 -5.239469365332350E-03 -4.812738994711414E-01 -4.898650105683588E-04 3.542521262051967E-02 2.995829689880798E-03 1.549282293683805E-02 -2.981364214775412E-02 4.496366209475708E-01 -2.059684798379586E-01 2.020254433167255E-02 2.729613097442564E-02 -2.703379110906150E-02 -1.164549620129608E-01 -2.434618104412804E-02 1.688250616353672E-02 -1.098201994485549E-15 -7.581868086635930E-02 -1.330123685231408E-02 -3.474621390336879E-02 7.344991632184653E-02 1.506713375811326E-02 -1.000000000000000E+00 3.469542736828045E-02 9.226103603234517E-02 -6.419983123530995E-02 -9.022110062790226E-03 2.815958264240556E-02 2.716470339430575E-03 -9.999999999999853E-01 -6.064565374632936E-01 1.738885441700079E-01 9.973073145593916E-01 -1.192330200022726E-01 8.317349344696923E-02 8.270672587239644E-02 1.163697584676852E-02 -5.853729625654074E-02 3.602039050281498E-02 -7.068391698928608E-02 -7.562382555297394E-02 -1.191307708420070E-02 -2.250784713172572E-02 -2.583964864039445E-02 -1.681567628966609E-01 1.485681551139008E-01 3.206210879427266E-03 8.221371554539274E-01 2.060455262008939E-01 -9.421818969091281E-02 -7.280905737085220E-01 6.218790146337997E-01 -2.807480526042048E-03 -1.127384636126023E-01 3.101769774163395E-01 7.176598997665870E-02 -7.169484176543162E-02 1.258125801297847E-01 -2.796373012629736E-02 -3.681750186198306E-03 6.993925986349897E-03 1.274780170076946E-02 7.827807672669544E-02 -2.661523601211162E-01 1.033662481027835E-02 -1.014212664091028E-01 1.664018332138239E-02 -1.576597653242350E-01 5.494177019810786E-02 5.987923771230860E-02 -9.377861463349110E-02 5.420163374870528E-02 -4.955031533531693E-02 -1.101538249477415E-02 4.107263594586460E-03 1.417993091153052E-01 -3.357656135204006E-01 2.006350394378855E-02 -8.784576998739439E-03 -5.836057981717306E-02 1.024759202721024E-01 3.516147923935109E-02 1.590557038168896E-01 -1.499291190158047E-01 4.256809306886597E-02 -3.262955919051788E-02 -3.068037069360115E-01 -8.395544770498259E-03 -2.029069643245553E-02 4.628824887794424E-02 
